992.000000,0.000351,992.000000,0.012811,1.000000
-7552.000000,0.007727,-7552.000000,0.000351,-1.000000
-18958.000000,-0.019170,-18958.000000,0.007727,-1.000000
-21306.000000,-0.019900,-21306.000000,-0.019170,1.000000
-34886.000000,0.015228,-34886.000000,-0.019900,-1.000000
2875.000000,-0.014286,2875.000000,0.015228,1.000000
36149.000000,0.003261,36149.000000,-0.014286,-1.000000
52954.000000,-0.002528,52954.000000,0.003261,1.000000
65018.000000,0.000724,65018.000000,-0.002528,1.000000
36002.000000,0.021346,36002.000000,0.000724,1.000000
5881.000000,0.000708,5881.000000,0.021346,-1.000000
12631.000000,-0.012389,12631.000000,0.000708,1.000000
3957.000000,0.010394,3957.000000,-0.012389,1.000000
20009.000000,0.004966,20009.000000,0.010394,1.000000
9566.000000,0.003883,9566.000000,0.004966,-1.000000
292.000000,-0.007032,292.000000,0.003883,-1.000000
618.000000,-0.003187,618.000000,-0.007032,1.000000
24501.000000,0.002842,24501.000000,-0.003187,1.000000
9717.000000,0.007793,9717.000000,0.002842,1.000000
-5848.000000,0.006678,-5848.000000,0.007793,-1.000000
-18530.000000,-0.023743,-18530.000000,0.006678,-1.000000
-13915.000000,-0.016810,-13915.000000,-0.023743,-1.000000
-72007.000000,-0.004365,-72007.000000,-0.016810,-1.000000
-79802.000000,-0.018634,-79802.000000,-0.004365,-1.000000
-40637.000000,-0.015637,-40637.000000,-0.018634,-1.000000
13287.000000,-0.008699,13287.000000,-0.015637,1.000000
-27855.000000,0.012209,-27855.000000,-0.008699,-1.000000
-40806.000000,-0.000754,-40806.000000,0.012209,1.000000
64415.000000,0.019615,64415.000000,-0.000754,-1.000000
-60992.000000,-0.012209,-60992.000000,0.019615,-1.000000
-54838.000000,-0.001124,-54838.000000,-0.012209,-1.000000
101988.000000,-0.005249,101988.000000,-0.001124,1.000000
65236.000000,0.016585,65236.000000,-0.005249,-1.000000
45608.000000,-0.011865,45608.000000,0.016585,1.000000
294256.000000,0.002627,294256.000000,-0.011865,1.000000
199681.000000,0.031811,199681.000000,0.002627,1.000000
24500.000000,0.014509,24500.000000,0.031811,-1.000000
20190.000000,-0.001073,20190.000000,0.014509,1.000000
12888.000000,0.018969,12888.000000,-0.001073,1.000000
122096.000000,0.015806,122096.000000,0.018969,-1.000000
5161.000000,-0.000692,5161.000000,0.015806,1.000000
7177.000000,0.000692,7177.000000,-0.000692,1.000000
7676.000000,0.004495,7676.000000,0.000692,-1.000000
6510.000000,-0.005163,6510.000000,0.004495,1.000000
14932.000000,0.006228,14932.000000,-0.005163,1.000000
805.000000,0.001719,805.000000,0.006228,-1.000000
-4594.000000,-0.001030,-4594.000000,0.001719,-1.000000
18457.000000,-0.001031,18457.000000,-0.001030,1.000000
4657.000000,0.002408,4657.000000,-0.001031,-1.000000
-499.000000,0.000000,-499.000000,0.002408,-1.000000
-4899.000000,-0.003775,-4899.000000,0.000000,-1.000000
1392.000000,-0.006545,1392.000000,-0.003775,1.000000
1459.000000,0.004161,1459.000000,-0.006545,-1.000000
