0.000000,-0.220339,0.000000,-0.246809,-1.000000
0.000000,-0.057971,0.000000,-0.220339,1.000000
0.000000,0.084615,0.000000,-0.057971,1.000000
0.000000,0.056738,0.000000,0.084615,-1.000000
0.000000,-0.040268,0.000000,0.056738,-1.000000
0.000000,-0.055944,0.000000,-0.040268,-1.000000
0.000000,0.000000,0.000000,-0.055944,-1.000000
0.000000,0.000000,0.000000,0.000000,-1.000000
0.000000,-0.185185,0.000000,0.000000,1.000000
0.000000,0.163636,0.000000,-0.185185,1.000000
0.000000,0.015625,0.000000,0.163636,-1.000000
0.000000,-0.084615,0.000000,0.015625,-1.000000
0.000000,-0.092437,0.000000,-0.084615,1.000000
0.000000,0.101852,0.000000,-0.092437,-1.000000
0.000000,-0.117647,0.000000,0.101852,-1.000000
0.000000,0.000000,0.000000,-0.117647,1.000000
0.000000,0.047619,0.000000,0.000000,-1.000000
0.000000,0.000000,0.000000,0.047619,1.000000
0.000000,0.036364,0.000000,0.000000,-1.000000
0.000000,-0.035088,0.000000,0.036364,-1.000000
0.000000,-0.100000,0.000000,-0.035088,-1.000000
0.000000,-0.343434,0.000000,-0.100000,-1.000000
0.000000,0.000000,0.000000,-0.343434,-1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.061539,0.000000,0.000000,-1.000000
0.000000,0.000000,0.000000,0.061539,1.000000
7006.000000,0.014493,7006.000000,0.000000,-1.000000
67346.000000,-0.285714,67346.000000,0.014493,1.000000
526.000000,0.200000,526.000000,-0.285714,1.000000
0.000000,0.083333,0.000000,0.200000,-1.000000
0.000000,0.000000,0.000000,0.083333,-1.000000
0.000000,-0.153846,0.000000,0.000000,-1.000000
0.000000,0.000000,0.000000,-0.153846,1.000000
0.000000,0.090909,0.000000,0.000000,-1.000000
0.000000,-0.416667,0.000000,0.090909,1.000000
0.000000,0.114286,0.000000,-0.416667,-1.000000
0.000000,0.000000,0.000000,0.114286,-1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.102564,0.000000,0.000000,1.000000
0.000000,0.395349,0.000000,0.102564,-1.000000
0.000000,-0.033333,0.000000,0.395349,1.000000
0.000000,0.137931,0.000000,-0.033333,-1.000000
0.000000,0.000000,0.000000,0.137931,-1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,0.015152,0.000000,0.000000,-1.000000
6141.000000,-0.686567,6141.000000,0.015152,-1.000000
6140.000000,-0.190476,6140.000000,-0.686567,-1.000000
0.000000,-0.294118,0.000000,-0.190476,-1.000000
0.000000,-0.333333,0.000000,-0.294118,-1.000000
68.000000,-0.125000,68.000000,-0.333333,-1.000000
0.000000,-0.428571,0.000000,-0.125000,-1.000000
24.000000,-0.217500,24.000000,-0.428571,1.000000
20.000000,0.597444,20.000000,-0.217500,-1.000000
