date,open,close,high,low,pct_change,volume
2016-03-01,97.6500015258789,100.52999877929688,100.7699966430664,97.41999816894531,0.0,50407100
2016-03-02,100.51000213623047,100.75,100.88999938964844,99.63999938964844,0.002188413641445622,33169600
2016-03-03,100.58000183105469,101.5,101.70999908447266,100.44999694824219,0.007444168734491315,36955700
2016-03-04,102.37000274658203,103.01000213623047,103.75,101.37000274658203,0.014876868337245998,46055100
2016-03-07,102.38999938964844,101.87000274658203,102.83000183105469,100.95999908447266,-0.01106688055535414,35828900
2016-03-08,100.77999877929688,101.02999877929688,101.76000213623047,100.4000015258789,-0.00824584219728354,31561900
2016-03-09,101.30999755859375,101.12000274658203,101.58000183105469,100.2699966430664,0.0008908637867231164,27201700
2016-03-10,101.41000366210938,101.16999816894531,102.23999786376953,100.1500015258789,0.0004944167425368385,33513600
2016-03-11,102.23999786376953,102.26000213623047,102.27999877929688,101.5,0.010773984254353174,27408200
2016-03-14,101.91000366210938,102.5199966430664,102.91000366210938,101.77999877929688,0.002542484856293799,25076100
2016-03-15,103.95999908447266,104.58000183105469,105.18000030517578,103.8499984741211,0.02009369152791133,40067700
2016-03-16,104.61000061035156,105.97000122070312,106.30999755859375,104.58999633789062,0.013291254210283269,38303500
2016-03-17,105.5199966430664,105.80000305175781,106.47000122070312,104.95999908447266,-0.0016042103141176555,34420700
2016-03-18,106.33999633789062,105.91999816894531,106.5,105.19000244140625,0.0011341693168836478,44205200
2016-03-21,105.93000030517578,105.91000366210938,107.6500015258789,105.13999938964844,-9.435901632094051e-05,35502700
2016-03-22,105.25,106.72000122070312,107.29000091552734,105.20999908447266,0.007647979705278178,32444400
2016-03-23,106.4800033569336,106.12999725341797,107.06999969482422,105.9000015258789,-0.005528522868595119,25703500
2016-03-24,105.47000122070312,105.66999816894531,106.25,104.88999938964844,-0.004334298467701522,26133000
2016-03-28,106.0,105.19000244140625,106.19000244140625,105.05999755859375,-0.004542403102644563,19411400
2016-03-29,104.88999938964844,107.68000030517578,107.79000091552734,104.87999725341797,0.023671430801197376,31190100
2016-03-30,108.6500015258789,109.55999755859375,110.41999816894531,108.5999984741211,0.017459112630849465,45601100
2016-03-31,109.72000122070312,108.98999786376953,109.9000015258789,108.87999725341797,-0.005202626027071399,25888400
2016-04-01,108.77999877929688,109.98999786376953,110.0,108.19999694824219,0.009175153863659448,25874000
2016-04-04,110.41999816894531,111.12000274658203,112.19000244140625,110.2699966430664,0.010273705834707731,37356200
2016-04-05,109.51000213623047,109.80999755859375,110.7300033569336,109.41999816894531,-0.011789103272215102,26578700
2016-04-06,110.2300033569336,110.95999908447266,110.9800033569336,109.19999694824219,0.010472648679053785,26404100
2016-04-07,109.94999694824219,108.54000091552734,110.41999816894531,108.12000274658203,-0.021809644817165092,31801900
2016-04-08,108.91000366210938,108.66000366210938,109.7699966430664,108.16999816894531,0.0011056084906008517,23581700
2016-04-11,108.97000122070312,109.0199966430664,110.61000061035156,108.83000183105469,0.0033130219843951997,29407500
2016-04-12,109.33999633789062,110.44000244140625,110.5,108.66000366210938,0.013025186590208496,27232300
2016-04-13,110.80000305175781,112.04000091552734,112.33999633789062,110.80000305175781,0.014487490390721154,33257300
2016-04-14,111.62000274658203,112.0999984741211,112.38999938964844,111.33000183105469,0.0005355012326265974,25473900
2016-04-15,112.11000061035156,109.8499984741211,112.30000305175781,109.7300033569336,-0.020071365126016705,46939000
2016-04-18,108.88999938964844,107.4800033569336,108.94999694824219,106.94000244140625,-0.02157483067918142,60834000
2016-04-19,107.87999725341797,106.91000366210938,108.0,106.2300033569336,-0.005303309239126924,32384900
2016-04-20,106.63999938964844,107.12999725341797,108.08999633789062,106.05999755859375,0.0020577456156851952,30611000
2016-04-21,106.93000030517578,105.97000122070312,106.93000030517578,105.5199966430664,-0.010827929267755434,31552500
2016-04-22,105.01000213623047,105.68000030517578,106.4800033569336,104.62000274658203,-0.002736632180680648,33683100
2016-04-25,105.0,105.08000183105469,105.6500015258789,104.51000213623047,-0.005677502577483512,28031600
2016-04-26,103.91000366210938,104.3499984741211,105.30000305175781,103.91000366210938,-0.006947119758403479,56016200
2016-04-27,96.0,97.81999969482422,98.70999908447266,95.68000030517578,-0.06257785217808433,114602100
2016-04-28,97.61000061035156,94.83000183105469,97.87999725341797,94.25,-0.030566324607418045,82242700
2016-04-29,93.98999786376953,93.73999786376953,94.72000122070312,92.51000213623047,-0.011494294487382416,68531500
2016-05-02,93.97000122070312,93.63999938964844,94.08000183105469,92.4000015258789,-0.0010667642031144437,48160100
2016-05-03,94.19999694824219,95.18000030517578,95.73999786376953,93.68000030517578,0.016445973147855286,56831300
2016-05-04,95.19999694824219,94.19000244140625,95.9000015258789,93.81999969482422,-0.010401322342879802,41025500
2016-05-05,94.0,93.23999786376953,94.06999969482422,92.68000030517578,-0.010086044728873407,35890500
2016-05-06,93.37000274658203,92.72000122070312,93.44999694824219,91.8499984741211,-0.005576969701631262,43458200
2016-05-09,93.0,92.79000091552734,93.7699966430664,92.58999633789062,0.0007549578721164724,32936400
2016-05-10,93.33000183105469,93.41999816894531,93.56999969482422,92.11000061035156,0.006789495066300252,33686800
2016-05-11,93.4800033569336,92.51000213623047,93.56999969482422,92.45999908447266,-0.00974091255139143,28719100
2016-05-12,92.72000122070312,90.33999633789062,92.77999877929688,89.47000122070312,-0.023456985712142647,76314700
2016-05-13,90.0,90.5199966430664,91.66999816894531,90.0,0.001992476339079561,44392800
2016-05-16,92.38999938964844,93.87999725341797,94.38999938964844,91.6500015258789,0.037118876877564815,61259800
2016-05-17,94.55000305175781,93.48999786376953,94.69999694824219,93.01000213623047,-0.004154233074759048,46916900
2016-05-18,94.16000366210938,94.55999755859375,95.20999908447266,93.88999938964844,0.01144507133675825,42062400
2016-05-19,94.63999938964844,94.19999694824219,94.63999938964844,93.56999969482422,-0.0038071131519275842,30442100
2016-05-20,94.63999938964844,95.22000122070312,95.43000030517578,94.5199966430664,0.01082807118371113,32026000
2016-05-23,95.87000274658203,96.43000030517578,97.19000244140625,95.66999816894531,0.012707404630967105,38018600
2016-05-24,97.22000122070312,97.9000015258789,98.08999633789062,96.83999633789062,0.015244231214880792,35140200
2016-05-25,98.66999816894531,99.62000274658203,99.73999786376953,98.11000061035156,0.01756896010107272,38168800
2016-05-26,99.68000030517578,100.41000366210938,100.7300033569336,98.63999938964844,0.007930143482699801,56331200
2016-05-27,99.44000244140625,100.3499984741211,100.47000122070312,99.25,-0.00059760169106462,36229500
2016-05-31,99.5999984741211,99.86000061035156,100.4000015258789,98.81999969482422,-0.004882888602094947,42307200
2016-06-01,99.0199966430664,98.45999908447266,99.54000091552734,98.33000183105469,-0.014019642672962102,29173300
2016-06-02,97.5999984741211,97.72000122070312,97.83999633789062,96.62999725341797,-0.007515720806930522,40191600
2016-06-03,97.79000091552734,97.91999816894531,98.2699966430664,97.44999694824219,0.002046632682601889,28062900
2016-06-06,97.98999786376953,98.62999725341797,101.88999938964844,97.55000305175781,0.0072508077793023065,23292500
2016-06-07,99.25,99.02999877929688,99.87000274658203,98.95999908447266,0.0040555767719545836,22409500
2016-06-08,99.0199966430664,98.94000244140625,99.55999755859375,98.68000030517578,-0.0009087785418557387,20848100
2016-06-09,98.5,99.6500015258789,99.98999786376953,98.45999908447266,0.007176056872377059,26601400
2016-06-10,98.52999877929688,98.83000183105469,99.3499984741211,98.4800033569336,-0.008228797614330858,31712900
2016-06-13,98.69000244140625,97.33999633789062,99.12000274658203,97.0999984741211,-0.015076449110171605,38020500
2016-06-14,97.31999969482422,97.45999908447266,98.4800033569336,96.75,0.0012328205372586286,31931900
2016-06-15,97.81999969482422,97.13999938964844,98.41000366210938,97.02999877929688,-0.0032833952168095305,29445200
