date,open,close,high,low,pct_change,volume
2016-03-01,758.0999755859375,758.0999755859375,758.0999755859375,758.0999755859375,0.0,0
2016-03-02,760.0,760.0,760.0,760.0,0.002506297949151055,2
2016-03-03,760.0,760.0,760.0,760.0,0.0,0
2016-03-04,741.0,739.0999755859375,741.0,739.0999755859375,-0.027500032123766446,1
2016-03-07,665.0,739.0999755859375,739.0999755859375,627.0,0.0,4
2016-03-08,741.0,855.0,855.0,741.0,0.1568123775436202,1
2016-03-09,760.0,760.0,836.0,646.0,-0.1111111111111111,1
2016-03-10,760.0,760.0,760.0,760.0,0.0,1
2016-03-11,646.0,760.0,760.0,646.0,0.0,0
2016-03-14,684.0,722.0,760.0,589.0,-0.05,12
2016-03-15,722.0,722.0,722.0,722.0,0.0,0
2016-03-16,722.0,722.0,722.0,722.0,0.0,0
2016-03-17,665.0,665.0,665.0,665.0,-0.07894736842105263,0
2016-03-18,665.0,665.0,665.0,665.0,0.0,0
2016-03-21,874.0,874.0,1121.0,693.5,0.3142857142857143,327
2016-03-22,883.5,807.5,893.0,760.0,-0.07608695652173914,78
2016-03-23,802.75,672.5999755859375,836.0,570.0,-0.1670588537635449,34
2016-03-24,608.0,598.5,674.5,513.0,-0.11016945922631811,35
2016-03-28,598.5,589.0,608.0,551.0,-0.015873015873015872,30
2016-03-29,665.0,446.5,703.0,418.0,-0.24193548387096775,187
2016-03-30,532.0,336.29998779296875,532.0,228.0,-0.24680853797767358,61
2016-03-31,332.5,262.20001220703125,332.5,256.5,-0.22033891845263623,23
2016-04-01,229.89999389648438,247.0,273.6000061035156,228.0,-0.05797105835002567,73
2016-04-04,254.60000610351562,267.8999938964844,313.5,229.89999389648438,0.08461535990479505,24
2016-04-05,229.89999389648438,283.1000061035156,285.0,229.89999389648438,0.05673763551075138,3
2016-04-06,229.89999389648438,271.70001220703125,271.70001220703125,190.0,-0.04026843394809382,83
2016-04-07,247.0,256.5,256.5,247.0,-0.055944098358924894,2
2016-04-08,256.5,256.5,256.5,228.0,0.0,1
2016-04-11,256.5,256.5,256.5,228.0,0.0,1
2016-04-12,228.0,209.0,254.60000610351562,209.0,-0.18518518518518517,10
2016-04-13,254.60000610351562,243.1999969482422,254.60000610351562,190.0,0.1636363490346516,5
2016-04-14,247.0,247.0,247.0,209.0,0.01562501274441434,6
2016-04-15,190.0,226.10000610351562,247.0,190.0,-0.08461535990479505,1
2016-04-18,226.10000610351562,205.1999969482422,226.10000610351562,199.5,-0.09243701278674342,3
2016-04-19,190.0,226.10000610351562,226.10000610351562,190.0,0.10185189798294719,8
2016-04-20,226.10000610351562,199.5,226.10000610351562,133.0,-0.11764708264243617,21
2016-04-21,171.0,199.5,199.5,171.0,0.0,13
2016-04-22,180.5,209.0,209.0,152.0,0.047619047619047616,2
2016-04-25,152.0,209.0,209.0,152.0,0.0,2
2016-04-26,152.0,216.60000610351562,216.60000610351562,152.0,0.03636366556706041,0
2016-04-27,152.0,209.0,226.10000610351562,152.0,-0.03508774648825954,7
2016-04-28,157.6999969482422,188.10000610351562,207.10000610351562,104.5,-0.09999997079657595,23
2016-04-29,152.0,123.5,152.0,95.0,-0.3434343647387486,49
2016-05-02,95.0,123.5,123.5,95.0,0.0,1
2016-05-03,104.5,123.5,123.5,95.0,0.0,13
2016-05-04,131.10000610351562,131.10000610351562,131.10000610351562,131.10000610351562,0.06153851095964069,1
2016-05-05,131.10000610351562,131.10000610351562,131.10000610351562,131.10000610351562,0.0,1
2016-05-06,131.10000610351562,133.0,142.5,106.4000015258789,0.014492706392280053,82
2016-05-09,133.0,95.0,142.5,95.0,-0.2857142857142857,82
2016-05-10,114.0,114.0,114.0,114.0,0.2,2
2016-05-11,100.69999694824219,123.5,123.5,100.69999694824219,0.08333333333333333,27
2016-05-12,123.5,123.5,123.5,123.5,0.0,3
2016-05-13,123.5,104.5,123.5,76.0,-0.15384615384615385,51
