date,open,close,high,low,pct_change,volume
2016-05-23,27.780000686645508,27.940000534057617,28.25,27.780000686645508,-0.001072534144916902,19746800
2016-05-24,28.010000228881836,28.469999313354492,28.579999923706055,28.010000228881836,0.018969175703874096,26514800
2016-05-25,28.579999923706055,28.920000076293945,29.0,28.520000457763672,0.01580613887575228,25696800
2016-05-26,28.860000610351562,28.899999618530273,29.040000915527344,28.799999237060547,-0.000691578759021736,19288100
2016-05-27,28.950000762939453,28.920000076293945,29.040000915527344,28.790000915527344,0.000692057371199682,16673300
2016-05-31,28.799999237060547,29.049999237060547,29.079999923706055,28.760000228881836,0.004495130028480303,28606300
2016-06-01,28.84000015258789,28.899999618530273,29.040000915527344,28.799999237060547,-0.005163498191728397,22268700
2016-06-02,28.979999542236328,29.079999923706055,29.149999618530273,28.920000076293945,0.0062283843443502185,19503100
2016-06-03,29.1299991607666,29.1299991607666,29.209999084472656,28.899999618530273,0.001719368541668648,18677700
2016-06-06,29.06999969482422,29.100000381469727,29.40999984741211,29.059999465942383,-0.0010298242417143117,16167100
2016-06-07,28.899999618530273,29.06999969482422,29.350000381469727,28.81999969482422,-0.0010309514176024418,21566600
2016-06-08,29.09000015258789,29.139999389648438,29.270000457763672,29.059999465942383,0.002407970263470002,17772900
2016-06-09,28.969999313354492,29.139999389648438,29.190000534057617,28.829999923706055,0.0,18349900
2016-06-10,28.790000915527344,29.030000686645508,29.030000686645508,28.770000457763672,-0.0037748354600860125,18244200
2016-06-13,28.969999313354492,28.84000015258789,29.190000534057617,28.81999969482422,-0.006544971738323863,17182000
2016-06-14,28.65999984741211,28.959999084472656,29.0,28.6299991607666,0.0041608505981231,19279700
2016-06-15,28.489999771118164,28.649999618530273,28.860000610351562,28.40999984741211,-0.010704401786690448,30738600
